year	code	title	genre	directors	actors	story
2012	91986	3·11: 이와이 슌지와 친구들	다큐멘터리	이와이 슌지	기타가와 에리코, 히로아키 코이데, 고바야시 타케시	영화 <러브 레터>로 잘 알려진 감독 이와이 슌지. 그에게 후쿠시마 원전사고는 새로운 인식전환의 계기가 되었다. 이와이 슌지는 사고 이후 원전에 반대하는 일군의 학자들과 배우 그리고 방송인들을 포함한 사회 각계각층의 다양한 사람들과 탈원전 운동에 헌신하고 있다. 일본사회의 여러 저명인사들에게 원자력 발전에 관해 질문을 던지고 이 인터뷰들을 콜라주 작업과 같이 구성했다. 배우와 프로듀서 저널리스트와 같은 방송인부터 NGO활동가, 음악가, 대중문화 평론가, 야구선수, 디자이너 엔지니어에 이르기까지 사회 각계각층의 다양한 사람들의 목소리를 담았다. 일본 TV를 통해 처음 방영되었으며 일본에서 후쿠시마 원전사고 1주년을 추모하며 극장 개봉했다.
2012	74207	5 데이즈 오브 워	액션, 드라마, 전쟁	레니 할린	루퍼트 프렌드, 발 킬머, 앤디 가르시아	당시 조지아의 대통령이던 미하일 사카슈빌리(앤디 가르시아 역)가 사회개혁 실패에 따른 국민들의 지지율이 계속 하락하자, 영토회복의지라는 국면전환용으로 조지아에 분리독립을 요구해 온 친 러시아 성향의 자치주 남오세티야공화국에 대한 무력침공을 감행하였고, 이에 남오세티야에 평화유지군을 파견하고 있던 러시아가 자국민보호를 주장하며 즉각 대규모 군대를 파병함에 따라 단번에 조지아와 러시아간의 전쟁으로 확산되었다. 이 참혹한 전쟁의 진실이 밝혀지는데….
2012	91391	577 프로젝트	코미디, 드라마	이근우	공효진, 하정우	하정우의 물귀신 작전에 낚여버린 국민 공블리 공효진. 그리고 개성 넘치는 16명의 배우들과 함께 떠나는 서울부터 해남까지 577km              얼떨결에 내뱉은 말 한마디로 장장 577km를 걷게 된 공효진 하정우의 순도 200% 리얼 버라이어티 무비 <577프로젝트>!
2012	88237	5백만불의 사나이	코미디	김익로	박진영, 조성하, 민효린	회사원, 돈가방을 든 특급도망자가 되다!촉망 받는 대기업 엘리트 부장, 얼굴 빼고는 모든 것이 명품인 능력 있는 로비스트 최영인(박진영)은 보스 한상무(조성하)의 명령으로 로비자금 5백만불을 배달하러 가던 중 괴한의 습격을 받는다. 친형처럼 따랐던 한상무가 자신을 제거하고 돈을 빼돌리려 했다는 충격적인 사실을 알게 된 영인은 얼떨결에 돈가방을 든 채 도망치게 되고, ‘번개’로 만난 깡패 필수(오정세)의 물건을 훔쳐 달아나던 불량소녀 미리(민효린)와 어쩌다 동행하게 된다. 이유는 달라도 목표는 하나! 5백만불의 사나이를 잡아라!5백만불이 든 돈가방을 되찾으려는 냉혈한 한상무와 무시무시한 조폭 조사장(조희봉) 일당. 그리고 사건을 수사하던 경찰에게까지 쫓기게 된 영인, 그리고 미리를 쫓는 필수 패거리까지 추격자 무리에 합류하게 되고 영인과 미리는 설상가상 비자금 탈취로 전국 수배까지 당하게 된다. 쫓기기만 하던 영인은 이제 그들을 향한 반격의 준비를 시작한다!과연, 5백만불은 누구의 손에 들어갈 것인가?
2012	89698	5쿼터	드라마	릭 바이버	라이언 메리먼, 앤디 맥도웰, 에이단 퀸	재능있는 대학 미식축구 선수인 형 ‘존’을 동경하는 15살 소년은 어느 날 갑작스런 교통사고를 당한다. 모두가 힘들어하던 그 때, 가족들은 야속하게도 장기기증을 권유받게 된다. 평소 사랑이 많았던 그의 성품대로 루크는 5명의 사람을 살리고 생을 마감한다. 사랑스런 막내아들을 떠나 보낸 가족들은 힘겨운 시간을 보낸다. 절망의 늪에 허우적대던 재능있는 미식축구 선수 존은 학교 코치들의 도움과 응원 아래 막내 동생의 희생과 마음을 평생 기억하기로 마음 먹으며 강한 훈련에 임한다. 동생이 달았던 5번으로 백넘버를 고쳐 달고, 마지막 4쿼터를 5쿼터라 부르며 팀의 정신적 지주로 우뚝 서고 엄청난 변화를 만들어낸다. 존이 속한 팀 ‘웨이크 포레스트’는 만년 하위권이었지만 놀라운 투지와 정신력으로 리그를 휩쓸어가기 시작한다. 존과 그의 팀의 활약 속에 무너졌던 가정도 다시 희망을 만나게 된다. 그리고 어느 새 만년 꼴지팀은 강력한 우승후보로 탈바꿈해 결승전까지 진출하게 되는데...
2012	78151	90분	스릴러	박선욱	주상욱, 장미인애	CF 감독 '상희'(주상욱)는 자신의 권력을 이용해 여배우를 탐하고 재벌가의 후계자가 되기 위해 애정 없는 결혼을 하는 등 오직 자신의 성공과 욕망만을 뒤쫓고 있다. 아내와 젊은 장모를 이용해 그룹의 후계자 자리까지 오르게 된 '상희'는 취임식 전날 묘령의 여인 '혜리'(장미인애)를 만나기 위해 호텔로 향한다. '혜리'와의 유희를 즐기고 집으로 돌아가던 '상희'는 90분 동안 시키는 대로 하지 않으면 자신과의 정사 장면이 담긴 동영상을 유포하겠다는 '혜리'의 협박 전화를 받게 된다. 모든 것을 잃을 것이 두려워 '혜리'의 요구에 마지못해 응하던 '상희'는 뜻밖에도 살인 미수 사건의 용의자로 몰릴 위기에 처하게 되는데….과연, '혜리'의 정체는 무엇이며 그녀는 '상희'에게 무엇을 원하는 것인가?'상희'는 지옥 같은 90분을 견뎌 내고 원하는 것을 얻을 수 있을까?
2012	91441	Another	애니메이션	미즈시마 츠토무		감춰야할 비밀이 밝혀지면서 벌어지는 이야기
2012	100634	AV스타 납치사건	스릴러	김춘찬	에이미, 문정수, 한기윤	한국 최고의 에로스타 ‘딸기’, 그녀가 흔적도 없이 사라진다. 이 사실을 알게된 그녀의 AV마니아들은 극도로 흥분상태에 빠지게 되고 이에 더해 갑자기 등장하는 그녀의 납치 동영상이 인터넷방송에 공개된다. 이를 수상하게 여긴 김기자, 이기자는 납치사건의 전말을 파헤치고자 탐문취재를 펼치고, 납치범의 가학적 동영상이 지속적으로 제공되는 인터넷방송의 동시접속자수는 기하급수적으로 늘어난다. 이에 납치범은 '딸기'를 살해하고 스너프동영상을 제작하는 계획을 발표하면서 납치사건은 점점 더 세상의 주목을 받게 되는데...
2012	87223		
2012	92789	GoShow		민의식, 이승훈, 유다현	고현정, 윤종신, 정형돈	공개 시추에이션 토크쇼 '고쇼'는 매주 영화 주인공 오디션 상황이라는 설정아래 스타의 매력과 캐릭터를 재발굴하는 신개념 토크쇼.
