60,"왜 다들 졸작이라고 해쏘요ㅠ졸작 아닙니다 펑펑울었어요.감동보다는, 현실이죠 코시국에 살던 우리요"
61,최고의 무협영화라고 칭합니다.
62,최근 영화중 많이 웃은것 같아요 ^^
63,눈물짜는 신파 실망스러움
64,스네이크가 재미를 망치며 살린다
65,구성과 연계가 너무 조잡합니다. 짜집기 과정에서 잘못되었던 스토리상에 왔다갔다가 너무 심해서 몰입도가 떨어지고 작품성이 저하되었습니다.많이 실망입니다. 평점은 오랜만에 알바라고 느낀 영화였네요.
66,그래서 강아지는 무슨 상 받았나요?
67,재밌게 봤습니다
68,도무지 집중도 안되고 무슨 의도인지..
69,이탈리아의 배경과 음악과 어우려져 아름다운영상속으로 빠져들게합니다무엇보다 아티스의 간절한 음삭인생스토리에 감동적입니다
71,막순보고 폭풍눈물ㅜㅜ
72,해리포터는 한번 보면 질리지만 그래도 명작이다
73,쓰기도 귀찮다. 지인이랑 안 봤다면 중간에 나가버렸을 텐데 보기도 싫어서 눈 감고 잤다
74,사투리아쉽네 정준호는 연기잘함
75,"가족과 사랑, 이 두가지 개념은 언제나 진리인 것일까. 어느 소재에 접목시켜도 감동을 자아내는 요소이지만 우주적 관점과 맞닿았을 때 형용할 수 없는 크기로 비춰졌다. 경이롭게 표현되는 우주의 황홀한 연출과 묵직한 분위기는 아주 매혹적이면서 감탄을 자아냈고 너무나도 멀리 와보니 가까이 있는 것 만큼 눈앞에 보이는 것 만큼 '소중한 것은 없다'라는 교훈을 가슴 속에 새기게 된다."
76,따듯했고 큰 힘이 되었습니다 감사합니다
77,진짜 영화보다가 개웃겨서 죽을 뻔 했습니다 ㅋㅋㅋ 추천해요!
78,공포영화도 이제 레트로네요배경도 연출스타일 스토리도 레트로공포특급이라고 옛날 책있는데비슷하네요 재밌어요
79,양심이 있으면 10점주는 티나는 알바짓은하지마라 무슨 전두환때문에 욕을먹어 그냥 영화가 쓰레기인데 알바도 좀 머리좋은애들을써라
80,아동실종 캠페인 영상? 시나리오 누가썼니...
81,명배우분들의 리즈 시절 연기.. 80년도에 만든 영화인 만큼 오래되어서 그런지 한편으론 어설프면서도 풋풋한 느낌이 개인적으로 너무 좋았습니다. 잘 봤습니다!
82,ㅠ기대보다 약했던거 같아요~
83,"아 진짜 이 영화 10점으로 모자람 진짜 10점 만점에 100점은 줘야 분이 풀릴 듯 여러분 이거 꼭 보세요 안 보면 인생 손해보는거임 고민하지 말고 무조건 봐요 ㄹㅇ개재밌어요 영화관에서 처음부터 끝까지 웃기만 하다가 나왔는데 보고나면 너무너무 행복해져서 없던 삶의 의욕도 생기게 만들어주는 영화. 그리고 고경표 곽동연 이이경 그냥 싹 다 연기까지 하나도 안 어색하고 웃기게 잘 이어가는게 레전드... 잃어버린 웃음을 찾아드립니다. 웃긴 장면들이 한 두개가 아님. 연기 개잘해서 영화의 완성도를 끝까지 올려버린 고경표와 그냥 말이 필요없을 정도로 잘생기고 간지났던 이이경, 내 기준 영화에서 가장 눈길이 가고 웃겼던 씬스틸러 곽동연 그리고 다른 배우분들까지 어마무시한 연기력이 받쳐주는 극한직업을 넘어서는 개그영화 와 진짜 꼭 보세요 백만번 보세요."
85,전 재밌었어요...신파라 느끼기보단 다양한 사람들의 다양한 모습들을 잘 그렸다 생각하며 봤습니다~^^
87,일단 눈이 즐거워요 윤아 현빈 다니엘헤니 박해진과의 조합연기도 좋고 무엇보다 킬링 타임 즐기기 좋습니돠??오랜만에 눈호강이라뇨 ㅎ호호
88,이중옥씨 연기는 정말 최고였습니다 정말 여운있게 잘봤습니다 앞으로 꽃길만 걸으시길 바래봅니다
89,독특한 로맨스 영화.. 아이디어가 빛나
90,평점조작으로 높은 평점이 유지되고 있네 ㅠㅠ
91,1편에 나온 배우들이 그대로 나와서 너무 좋았어요. 곳곳에 코믹 요소가 참 유쾌해요.
92,1편보다 재미있고 많이웃을수있는 영화였습니다
93,울컥했는데 평점보고 빵터짐 ㅋㅋ
96,돈 아깝지 안은 영화엿음
