6719,"<귀멸의 칼날>, <주술회전>보다 훨씬 재밌고 <너의 이름은>하고 쌍벽! 이게 바로 진짜 일본 애니메이션이지! 다만 아쉬운 점이 있다면 셀 맥스가 말 못하는 2단계와 비슷한 모습의 덩치큰 무지막지한 괴물로만 나온게 아쉬움. 차라리 감마1호, 2호를 흡수해 완전체 셀 맥스가 되는 설정이었음 좋았을텐데.. 크리링의 활약은 멋졌으나 17호, 천진반이 안나온건 아쉬움. 손오반과 피콜로도 마광관살포나 덩치커지기, 팔늘어나기 등 옛날 기술들을 재탕할게 아니라 새로운 필살기들이 나올 필요가 있음. 손오반은 회색머리로 파워업하는 것 보다 슈퍼사이어인 블루나 무의식의 극의로 변신하는게 훨씬 더 좋았을듯."
6720,세상엔 참 별의별 사람들이 다 있구나..
6721,재즈가 뭐라고 생각하세요? / 으음... 샤빱뚜비두바? / 아니? (한여름밤의 재즈를 튼다)
6722,무서워서 보다가 지렸습니다
6724,천리길도 한 걸음부터..
6725,"홍번구 감독이 진짜 맞나.. 액션, 연출, 각본 모두 통틀어서 성룡의 30년 전 영화보다도 못하면 어쩌자는거지.."
6726,오랜만에 코미디 장르 영화관에서 봤는데 많이 웃고 갑니다 나사빠진 듯한 연출과 전개가 골때림 배우분들이 너무 찰지게 잘 살림
6728,너무재밌게 봤어요! 1편보다 더 재밌어요 진짜
6729,원래 평점 안쓰는데 존잼 ㅋㅋ 안보면 후회함 ㅋㅋㅋ
6730,김호중천재가수의 영화는 진솔하고 감동적이며 ost는 영혼을 두드리는 천상의목소리로 힐링의 시간이었습니다 너무 재미있고 또 보고 싶어요매우 만족하며 보시길 추천합니다
6731,"참된 사실을 안다고, 진실을 모두 아는 것은 아니다."
6732,쿄코 OO 비호감이네. 진짜 개 패버리고 싶음.
6733,"감독,스텝,배우이 영화에 참여한 모두가 속아서 촬영한거라고 믿고 싶다.왜 아직도 이런 OOO기 같은 영화가네이버 에 버젓이 올라와 있나??평점8.3??"
6734,임시완때문에 별2개라도 줬다. 진짜 누구말대로 임시완까지만 겁나 재밌;;
6735,정말 재밌게 봤습니다 -!
6736,경찰시험을 어떻게 붙은건지가 의문.. 여배우들의 연기가 아까움
6737,교통사고신이나 비행기 추락신등 촬영기법은 굉장히 흥미롭다. 하지만 그뿐. 개연성도 부족하고 솔직히 말해서 좀 허접하다. 이사람이 더킹이나 관상을 만든 감독이 맞나 싶을정도…
6738,나오미 스콧과 윌스미스가 다했다
6739,와 이게 영화냐 회사 돈 남아도니
6740,B급 코미디 영화를 표방하는 것 같지만 신파 요소 없이 깔끔하게 마무리했고 박세완이라는 여배우를 알게 해준 영화! 다만 결말의 갈등 부분은 살짝 허무하게 풀린 감이 있다
6741,깜짝 놀라는 장면이 2번 나오는데 정말 놀랐습니다.
6743,미니언즈의 귀여운지 다 했다!
6744,처음부터 끝까지 보면서 행복했다
6745,리얼이후로 간만에 보는 망작. 감독이 넷플돈으로 하고싶은거 다하고 시원하게 밀아드셨고만.차라리 그나마 재능있는 스턴트감독을 해라 여러사람 민폐주지말고..
6746,결말이 내스타일이 아닐뿐 열린결말 좋아한다면 추천
6747,영화 너무 잘 만들었어요...왜 칸에 초청받았는지 알겠더라구요....연기 연출 스토리 뭐하나 부족한게 없었구요...화려한 카메오 출연도 볼만했습니다....강추합니다
6748,긴장감도 있고 스토리도 좋고 난 개인적으로 잼있게봤음!!
6749,박소담의 새로운 연기와 잘 찍은 카체이싱 씬들이 보기에 즐거웠던 영화! 다만 소담과 나머지 한명과의 케미가 별로 와닿진 않아서 아쉬웠다. ㅇㅈㅁ라고 좀 하지 말지…
6750,그당시의 미국의 청취와 관객들의 미모도 같이 감상할 수 있는 영화!
6751,평점이 왜 낮은지ㅠㅠㅠ2부 기다려져용!!
6752,1편 보다 못한듯 볼거릴는 좋은데 웃음은 영...
6753,소설 이방인을 보면서 이해가 안 갔던 사람에게는 비추천
6754,"진짜 쓰레기 영화중 최고. 별반개도 아깝다. 아무리 영화지만 국가중요시설에 경비인력도 별로 없고, 네이비씰은 90분대기조 인가? 그냥 허무맹랑한 내용 어정쩡한 신파 그냥 쓰레기 영화."
6755,현빈다니엘헤니유해진의케미가재미있었어요
6757,냉혹한 현실은 차마 보여줄 수 없었던 미화된 죽음.
