year	code	title	genre	directors	actors	story	
1995	17499	가상 현실	액션, SF, 스릴러	브렛 레너드	덴젤 워싱턴	어느 미래 사회, 리텍이라는 한 회사에서 컴퓨터 가상 현실을 이용해 경관들의 현장 훈련을 안전하게 하기 위한 새로운 프로그램, 씨드 6.7(SID 6.7: 러셀 크로우 분)을 만든다. 그 시험 운행에는 죄수들을 사용하고 있었는데 그 게임의 실행자는 다름 아닌 과거에 로스앤젤레스 경찰에서 형사로 활동 중, 사건에 연루돼 살인죄로 복역 중인 파커 반즈(Parker Barnes: 덴젤 워싱톤 분)이다. 그런데 그와 함께 게임을 하던 다른 또하나의 죄수가 게임 도중 신경이상 발생으로 그만 숨지고 만다. 부작용을 목격한 회사 책임자는 씨드 6.7을 파괴하도록 지시하나 이미 수백명의 폭력적 인성인자를 갖고 있는 씨드는 그를 프로그래밍한 대럴을 이용하여 현실 세계로 나오는데 성공한다. 당황한 경찰과 회사는 컴퓨터 씨드 속에서 씨드 6.7과 대처를 가장 잘했던 파커를 찾아가서 완전 사면을 조건으로 씨드 6.7을 체포해달라고 요청한다. 씨드 6.7을 추적하면서 파커와 함께 한조를 이룬 여자는 범죄 심리학 박사인 켈리 박사로 그녀와 함께 씨드 6.7의 개발 과정을 본 파커는 대경 실색하게 된다. 왜냐하면 그가 갖고 있는 인성인자 속에는 자기의 아내와 딸을 살해한 매튜 그라임즈(Matthew Grimes: 크리스토퍼 머레인 분)의 인성인자가 있었고 씨드 6.7의 행동 방식은 그의 것과 거의 유사했기 때문이다. 정치 테러범이던 그라임즈처럼 씨드 6.7도 많은 사람들을 희생시키길 좋아하며 특히 방송타는걸 좋아하고 있었다. 씨드 6.7의 계략에 빠져 번번히 그를 놓치고마는 파커와 켈리 박사, 그리고 경찰들. 씨드 6.7의 음모에 의해 파커는 다시금 민간인을 살해했다는 누명을 쓰게 되지만 켈리 박사와 그의 오랜 친구 빌리 반장의 도움으로 누명을 벗고 씨드 6.7을 다시 추적하게 된다. 씨드 6.7은 이번에는 켈리 박사의 딸을 납치해 폭파장치를 하고 비밀장소에 숨겨놓은후 방송사를 습격해 인질들을 전국에 방송한다. 이에 경악한 파커는 박사와 함께 씨드 6.7을 추격하여 격렬한 격투 끝에 씨드 6.7의 몸체에서 모듈을 빼내어 그를 제거한다. 그리고 다시 컴퓨터 씨드에 모듈을 꽂아 켈리 박사의 딸이 있는 곳을 찾아내고 박사의 딸을 무사히 구해낸다. 파커는 악마같은 씨드 6.7의 모듈을 도로에 던져버리고 모듈은 지나가던 차바퀴에 산산조각이 나서 파괴된다.
1995	17173	가을의 전설	드라마	에드워드 즈윅	브래드 피트, 안소니 홉킨스, 에이단 퀸	1913년, 미국 몬태나 주전쟁을 피해 평화로운 곳에 안착한 러드로우 대령과세 아들 알프레드, 트리스탄, 새뮤얼.유학을 떠났던 막내 새뮤얼이 약혼자 수잔나를 집으로 데려오며고요했던 목장에 웃음이 깃들기 시작한다.그러나 그것도 잠시,세 아들 모두 제1차 세계대전에 참전하게 되며거스를 수 없는 슬픈 운명이 이들을 찾아오는데…삶과 죽음, 사랑과 고통, 전쟁과 평화 속에 존재하는 아름다움,모두의 영혼을 울리는 대서사시가 다시 울려 퍼진다.
1995	17207	개같은 날의 오후	코미디	이민용	하유미, 정선경, 손숙	무더운 여름날, 몇 동 안되는 변두리의 5층 짜리 서민 아파트. 40도를 육박하는 100년만의 살인적인 더위, 습하고 찌뿌둥한 날씨에다 두 달이 넘도록 지속되는 가뭄, 이에 따른 최악의 불쾌지수로 더위에 지친 주민들은 에어컨, 냉장고등 가전제품을 풀 가동시키고 급기야 전압을 견디지 못한 변압기가 터진다. 바람 한 점 없는 날씨에 찜통으로 변해버린 집안에 있기가 생지옥 같기만 한 주민들은 아파트 광장으로 쏟아져 나와 더위를 식히게 된다. 한데, 그 광장으로 남편(성구)의 상습적인 구타에 못 이겨 정희(하유미 분)가 도망쳐 나오고 뒤쫓아나온 성구가 정희를 마구 때리는 사건이 발생한다. 그것을 보며 점점 자극을 받는 아파트 주민 여자들. 남자들은 불구경하듯 재미있어만 하고 몇몇 여인들이 말려보지만 오히려 봉변만 당한다. 결국 분노의 화신이 된 여인들, 성구에게 달려들어 몰매를 주고 수수방관하던 남자들도 뛰어와 자기의 마누라를 끌어내려다 여인들 전체와 싸움을 벌이게 된다. 싸움은 여자 대 남자의 패싸움으로 벌어지지만 수적으로 열세인 남자들은 얻어터지고 할퀴고 피투성이가 되어가는 상황에서 경찰차가 도착한다. 의식을 잃은 성구가 구급차에 실려가고 남편들과 합세해 일방적으로 여인들을 몰아붙이던 경찰들은 성구가 이송도중 사망했다는 무전을 받고 여인들 전부를 현장 살인범으로 연행하려하자 당황한 여인들은 무작정 아파트 건물로 뛰어들어 우왕좌왕하다 옥상으로 피신하게 된다. 옥상에 올라온 여인들은 아래에서 보다 반수가 줄은, 40대 후반의 소설가 지망생 경숙(손숙 분), 영희 아빠와 정을 통하고 옥상에서 태연히 썬텐을 하고 있다가 사건에 휩쓸리게 되는 독신녀 기순(이진선 분), 그런 기순을 옥상에서 맞딱뜨리고 "너죽고 나죽자"며 기순의 머리채를 휘두르며 실갱이를 벌이게 되는 영희 엄마(송옥숙 분), 쓸데없이 나서기 좋아하는 부녀회장 은주 엄마(김보연 분), 은주 엄마를 늘 편드는 석이 엄마(황미선 분), 콩국수를 배달 왔다가 휩쓸리게 된 철가방을 든 50대 초반의 포항댁(임희숙 분), 야한 차림으로 외출을하다 올라오게 된 호스테스인 윤희(정선경 분)와 명화, 정희를 부축하고 올라온 밤무대 가수 유미 등 모두 10명이다. 기동타격대까지 출동해 여인들을 강제로 연행하기 위한 작전이 진행되자 여인들은 조금씩 불안에 떨다가 시간이 지나자 강경하게 대응을 하는 쪽으로 기울고. 아파트 밖에서의 이런 상황 속에 때마침 어수룩한 2인조 도둑(이경영 분 / 김민종 분)은 빈집을 털기위해 몰래 잠입하여 도둑질을 하려고 한다. 그러다 아파트 광장에 모인 경찰들을 발견하자 자신들을 잡기위해 온 줄 알고 혼비백산하여 도망가려 하지만 이미 그들은 사면초가로 졸지에 빈집에 갇히고 마는 신세가 되는데.
1995	17284	개인 교수 2		이즈미 세이지	이나가키 고로, 조안나 파큘라	사토(Ken: 고로 이나가끼 분)는 아메리칸 스쿨에 다니는 18세 소년이다. 어느날 불어 가정교사로 아름답고 매력적인 백인 여성 소피(Ms. Morgan: 조안나 파큘라 분)가 집에 온다. 사토는 소피와의 만남을 통해 차츰 이성에 눈떠가기 시작한다. 그러나 소피의 진짜 목적은 사토의 불어실력 향상이 아니라 집안의 운전사인 오바와의 음모에 의한 접근이었으며, 오바는 사토와 소피의 비밀스런 장면을 비디오로 찍어 협박을 하려는 목적으로 소피를 집안으로 끌어들인 것이다. 사토는 소피에게 연정을 느끼게 되고 소피도 차츰 사토를 남자로 생각하게 된다. 사토의 아버지가 해외 출장을 간 사이 오바는 목적했던 장면을 손에 넣고 사토에게 거액의 돈을 요구한다. 궁지에 몰린 사토는 친구인 카나코와 함께 음모를 뒤집을 계획을 세워 오바의 약점을 이용해 사태를 역전시킨다. 상황은 안정되었지만 자책감을 느낀 소피는 사토를 떠나고 한결 더 성숙해진 사토는 소피의 뒷모습을 물끄러미 응시한다.
1995	45237	거미	공포, 드라마	이재갑	이승연, 이경호	
1995	17085	게릴라	액션	테리 J. 레너드	프레드 드라이어, 브라이언 케이스, 조안나 파큘라	자말의 외교관과 그의 가족이 어느날 테러리스트 집단에 의해 무참히 살해된다. 그 암살자들 중에는 가장 악랄하기로 평판이 나있는 마우드(케이시 워커 분)와 가브릴(무하마드 바크리 분)이 있다. 그들은 자말정부를 파괴하려는 반역 집단에서 일하고 있는데, 외교관 살인 후 그들의 우두머리인 아브지하드(록큰 타킹톤 분)를 그들의 캠프에서 만나게 된다. 아브지하드는 국제적 분쟁을 지속시키기 위해 재정과 무기를 원조하고 살인까지 서슴지 않는 악명높은 테러리스트다. 캠프에는 엘리(조안나 파큘라 분)라는 보도사진 기자가 자리를 함께 하는데 그녀는 적과 아군을 가리지 않고 사건이 있는 곳이면 뛰어가는 맹렬 여성이다. 한편, 미군 특공대 본부의 할로란 대령(브라이언 키스 분)이 자말의 방위초소 책임자로 임명되어 해군 특공대장 잭 번스(프레드 드라이어 분)와 함께 미대사관으로 온다. 자말에서 공식적인 해군 보안의 임무를 맡게 된 번스는 곧 자신이 자말의 테러리스트 폭력사태에 휘말려 있다는 사실을 발견한다. 어느날, 무기트럭 호송을 지휘하던 번스는 트럭을 강탈하려는 게릴라들에게 습격을 당한다. 번스와 반역자들 사이에서 총격전이 벌어지고 번스는 그들을 추적한다. 그 와중에 게릴라들은 달아나고, 마침 그 자리에 있던 엘리는 총격전의 전말을 카메라에 담는다. 엘리가 찍은 사진들이 언론에 공개되자 수치심으로 번스는 분개하게 되고, 할로란 대령과 그의 부원 라미레즈가 납치되는 사건이 발생한다. 할로란과 라미레즈는 심한 고문을 받게 되고 라미레즈는 진정한 미 해군으로서의 죽음을 택함으로써 그들에게 처참하게 살해된다. 복수에 불타는 번스와 그의 부대는 도시를 사수라하는 명령도 어기고 병기고를 털어 게릴라들의 캠프로 향한다. 그러나 그 틈을 이용해 게릴라중 한명이 폭탄 트럭을 몰고 미대사관으로 질주해 오고 끔찍한 폭발이 일어나 수 많은 인명이 살상당한다. 테러리스트들은 안전하게 산속의 요새에 주둔하고, 번스와 대원들은 마지막 전투를 위해 요새를 향해 간다. 그들은 비록 턱없이 부족한 인원과 병력이었지만 아무도 다시 되돌아올 생각을 하지 않았다. 왜냐하면 항상 그랬던 것처럼 그들은 불명예보다는 명예로운 죽음앞에 서기 때문이다.
1995	17096	고공침투	액션, 스릴러	존 바담	웨슬리 스나입스	피트 네십(Pete Nessip: 웨슬리 스나입스 분)은 연방 보안관으로 동생인 테리(Terry Nessip: 말콤-제미트 워너 분)와 함께 법정에서 마약업자들에 대한 반대 증언을 할 수 있는 천재 컴퓨터 전문가 얼 리디(Earl Leedy: 마이클 제터 분)를 747 비행기로 호송하게 된다. 그러나 비행기가 상공을 날고 있을 때 일단의 사람들이 리디를 납치해 비행기에서 뛰어내리고 그 와중에 동생인 테리와 여러 승객이 목숨을 잃게 된다. 사고의 책임은 기내에서 총을 쐈다는 이유로 동생인 테리가 지게 되고 피트도 정직 처분을 받게 된다. 그러나 피트는 납치범들이 죽은게 아니라 낙하산으로 탈출했으리라 믿고 독단적으로 수사를 시작한다. 우선 그정도의 고도에서 뛰어내릴만한 스카이 다이버들을 물색하기 시작하여 제시 크로스만(Jessie Crossman: 얀시 버틀러 분)이라는 여자를 만나게 되고 스카이 다이빙이 뭔지 실습하기에 이른다. 한편 납치범의 주모자인 타이 몬크리프(Ty Moncrief: 게리 부시 분)는 전직 마약 전담반의 수사요원이었으나 스카이 다이버들 몇명과 함께 리디를 납치, 그의 재주를 이용하여 마약 수사대 본부에 침투하고 수사대의 컴퓨터에 접속하여 정보를 빼낸다. 또한 마약업계에 침투해 있는 비밀 경찰들의 명단을 빼내 마약업자들에게 넘기고 게다가 마약까지 훔쳐 되판다. 이런 그들이 워싱턴에서 있을 독립기념일 스카이 다이빙 행사에 참가하게 될 거라는 사실을 알아낸 피트는 제시와 함께 그 행사에 참가하기 위해 워싱턴으로 출발, 타이 일행이 행사에 관심 있는게 아니라 행사장 부근에 있는 마약 본부 건물로 침투하려 한다는 것까지 알게 되고 정보를 빼내려는 그들 일당을 일망타진하게 된다. 스카이 다이빙으로 범죄를 저지르던 타이는 결국 장비도 없이 고층 건물에서 떨어져 숨지고 만다.
1995	17215	고금소총 3	드라마	지영호	유연실, 김윤희, 고봉재	과거에 저지른 음욕에 대한 업보를 치루는 달비와 배지기는 조선의 현재인 한국이 아니라 풍습과 언어가 전혀 다른 외국오지에 환생하게 된다. 각지를 방랑하던 달비는 달비의 이국적인 매력에 혹한 부호의 호의로 별장에 기거하게 된다. 음욕이 남다른 달비는 끓어오르는 욕정을 억제하느라 생활이 고통스러우던 참에 권위를 앞세운 부호의 유혹에 스스로 몸을 내맡긴다. 부호는 달비와 단 한번의 동침으로 온몸의 기력이 고갈되어 세상을 하직한다. 부호가 목숨을 잃자 그 지방 사내들이 다투어 유혹을 하지만 그 어느 사내도 달비를 만족시키기 못하고 가뭄에 나무가 마르듯 몸들만 축나고 만다. 이에 분노한 마을 여인들이 합세하여 달비를 쫓아내고 달비는 과거에 만났던 체력이 막강한 배지기를 본격적으로 찾아 나선다. 한편 외국 각지를 전전하는 배지기는 남다른 신체구조 때문에 가는 곳마다 여난에 빠져 고초를 겪는다. 술집 여주인의 유혹에 빠지는가 하면 술집 여자들의 표적이 되기도 하고. 그러나 어떤 여자도 지칠줄 모르는 배지기의 욕망을 잠재우지는 못했다. 그러던 참에 달비 생각을 하게된 배지기는 달콤한 천생배필이 될 수 있다는 믿음에 달비를 찾아 다니다가 가짜 달비를 만나 사기를 당하기도 한다. 달비 역시 배지기를 사칭하는 사내를 만나 곤욕을 치른다. 배지기와 달비는 자신의 처지를 비관하고 산속에 묻혀 살기로 결심하고 원주민 마을을 찾아들다 서로 마주치게 된다. 배지기와 달비는 서로가 진짜 찾는 사람임을 새삼 확인하고 백년 해로를 약속한다.
1995	26298	공포의 럼펄스킨	공포, 판타지	마크 존스	존 듀시, 킴 존스턴 울리치	1400년대, 유럽의 어느 마을에 아기의 영혼을 뺏고 사는 럼펄스킨(Rumpelstiltskin: 맥스 그로덴칙 분)이라는 난쟁이가 살고 있었다. 이 난쟁이는 방아간 집 딸의 소원을 들어 주고 대신 그녀의 첫째 아들을 데려가려다가 짚시의 주문에 의해 푸른 돌이 되어 바닷속에서 깊은 잠을 자게 된다. 현대가 되어 곧 아기를 출산할 쉘리(Shelley: 킴 존스톤 울리치 분)와 경찰인 그녀의 남편 러셀은 행복한 생활을 하는데 순찰을 돌던 러셀이 강도의 총에 맞아 숨지고 쉘리는 귀여운 아기 존을 낳지만 남편을 그리워하며 늘 집안에서만 생활을 한다. 이를 본 힐다(Hildy: 알라이스 비슬리 분)는 그녀를 골동품가게로 데려가는데 쉘리는 마틸다가 말리는데도 불구하고 그 푸른 돌을 산다. 소원과 아기의 진실한 눈물만 있으면 마법에서 풀려나는 럼펄스킨은 저주에서 풀려나 남편의 모습으로 변장해 그녀와 뜨거운 정사를 벌인다. 그리곤 아기를 빼앗기 위해 잔인한 행동을 서슴없이 저지르기 시작한다.
1995	17572	구름 속의 산책	드라마, 멜로/로맨스	알폰소 아라우	키아누 리브스, 아이타나 산체스-기욘, 안소니 퀸	1945년, 2차대전이 끝나고 고향으로 돌아온 젊은 군인 폴 셔튼(Paul Sutton: 키아누 리브스 분)은 이상주의자이자 낙천주의자이다. 금요일에 만나 토요일에 결혼하고, 월요일에 전장으로 떠나 3년만에 고향에 돌아왔을 때 세상은 그가 생각하고 그리던 모습과는 너무도 많이 변해있었다. 폴은 아내의 성화에 못이겨 전에 했었던 초콜릿 장사를 다시 나가다가, 유학 중 임신한 몸으로 집을 향하는 곤경에 처한 아름다운 빅토리아(Victoria Aragon: 아이타나 산체스 지온)를 우연히 만나게 된다. 멕시코계 미국인 부호로 큰 포도 농장의 주인인 빅토리아의 아버지는 성격이 엄격하여 그녀가 집으로 들어갈 엄두를 내지 못한다는 딱한 사정에 폴은 하루만 남편 노릇을 해주기로 하고 함께 빅토리아의 집으로 향한다. 부모의 승낙없이 결혼한 딸이 돌아오자 빅토리아의 아버지는 얼음처럼 냉정했고 하루만 남편 노릇을 하려던 폴은 가여운 빅토리아를 두고 떠날 수 없어 출발을 하루하루 미루게 되는데.
