year	code	title	genre	directors	actors	story	
1998	18852	007 네버 다이		로저 스포티스우드	피어스 브로스넌	세계적으로 공산주의체제가 붕괴되면서 극단적인 냉전상태가 끝나 과거와 같이 뚜렷한 적이 사라진 지금, 이번에는 이념 문제가 아닌 히틀러와 같이 망령을 가진 엘리엇 카버(Elliot Carver: 조나단 프라이스 분)가 등장한다. '카버 미디어'라는 세계적 대중 매체의 거부인 그는 인공위성과 통신망, 그리고 신문과 TV를 교묘히 이용하여 3차 세계 대전을 일으킴으로써 주요 강대국을 무력화시키고 세계를 정복하려는 야망을 꿈꾸고 있다. 그 1차 실행목표는 중국과 영국의 전쟁. 그는 인공위성의 조작을 통해 공해상에 있는 영국 구축함의 레이다망을 교란시켜 중국 영해내로 유도하고, 중국의 전투기를 출동하게 만든다. 그리고 그곳에 미리 준비시킨 자신의 잠수함을 이용, 영국의 구축함과 중국의 전투기를 격추시켜 양국간의 관계를 초긴장상태로 몰아간다. 카버는 즉시 전쟁 분위기 조성과 그의 매체에 대한 신뢰성을 제고하기 위하여 아무도 확실히 알지 못하는 사건을 그 누구보다 먼저 특종을 전세계에 내보낸다. 영국 첩보부는 자신보다도 빠른 카버 미디어의 정보망에 놀라며, 내막을 조사하기 위하여 본드(James Bond: 피어스 브로스난 분)를 투입한다. 본드는 카버미디어를 조사하다가 카버의 부인(Paris Carver: 테리 해처 분)이 자신의 옛 애인이라는 것을 알고 정보를 얻기 위해 접근하나 그녀는 남편에 의해 살해당한다. 또 하나의 세계대전을 야기시키려는 카버의 야욕은 계속되고, 이를 저지하기 위한 본드의 활약이 시작되고, 중국측의 미녀 첩보원인 웨이 린(Wai Lin: 양자경 분)이 제임스 본드와 합세한다.
1998	18817	8월의 크리스마스	드라마, 멜로/로맨스	허진호	한석규, 심은하	"좋아하는 남자 친구 없어요?" 그 남자 l 한석규  변두리 사진관에서 아버지를 모시고 사는 노총각 ‘정원’. 시한부 인생을 받아들이고 가족, 친구들과 담담한 이별을 준비하던 어느 날, 주차단속요원 '다림'을 만나게 되고 차츰 평온했던 일상이 흔들리기 시작한다.  "아저씨, 왜 나만 보면 웃어요?" 그 여자 l 심은하   밝고 씩씩하지만 무료한 일상에 지쳐가던 스무 살 주차 단속요원 '다림'. 단속차량 사진의 필름을 맡기기 위해 드나들던 사진관의 주인 '정원'에게 어느새 특별한 감정을 갖게 되는데... 2013년 가을, 사랑을 간직한 채 떠나갔던 그 사람이 다시 돌아옵니다.
1998	34932	GTO			소리마치 다카시, 마츠시마 나나코, 나카오 아키라	
1998	18875		
1998	19306	X 파일 - 미래와의 전쟁	판타지, 스릴러, SF, 미스터리	롭 보우먼	데이빗 듀코브니, 질리언 앤더슨	달라스의 한 빌딩에서 이상한 폭발 사고가 발생한다. FBI의 특수 요원 멀더(데이빗 듀코브니 분)와 스컬리(질리안 앤더슨 분)는 폭발 사고를 조사하던 중 이해 할 수 없는 여러 의문점과 함께 알 수 없는 어떤 거대한 세력이 폭발 사고에 연류되어 있다는 사실을 감지하게 된다. 한편 텍사스 평원에서 한 아이가 땅속 구덩이 속으로 떨어지는 사고가 발생하는데 사고 후 아이의 생사와 존재에 대해서는 일체 알려지지 않았고, 사고 지점은 외부 세력으로부터 일반인에게서 격리된 채 무언가 알 수 없는 연구가 진행된다. 그러나 두 사람의 육감적인 느낌은 사건의 실마리를 얻게 되고 집요한 추적 끝에 은밀한 곳에서 외계인의 실체와 그들에게 감염된 사람들을 치료하기 위해 백신을 연구하는 시설을 발견하게 된다. 보이지 않는 세력에게 쫓기면서도 서로에게 의지하며 사건을 파헤치던 멀더와 스컬리는 점점 파트너 이상의 감정을 느끼게 되는데, 이때 거대한 벌떼의 습격으로 정신을 잃게된 스컬리는 정체 모를 집단에게 납치당한다. 이제부터 멀더는 스컬리의 생명을 구하고 정부의 감추어진 음모를 밝혀내야 하는 상황 속에서 멀더는 더 큰 음모와 위험한 모험 속으로 빠져들고 있음을 느낀다.
1998	18784	가베		모흐센 마흐말바프		양탄자 가베를 냇물에 씻고 있는 노부부(Old Man: Hossein Moharami 분 / Old Woman: Rogheih Moharami 분), 그 가베에는 말 위에 앉아있는 남녀가 수놓아져 있고 그림을 향해 말을 걸자 물속에 잠진 가베 위로 젊은 여자가 나타나 가베에 얽힌 자신의 가족과 사랑 이야기를 들려준다. 철에 따라 거처를 옮겨 다니는 유목민의 딸인 가베(Gabbeh: Shaghayeh Djodat 분)는 양탄자를 뜻하는 '가베'와 이름이 같다. 그녀는 자신의 뒤를 그림자처럼 쫓으며 늑대 울음 소리로 구애하는 기사와 사랑에 빠진다. 그러나 가베의 아버지는 그녀의 삼촌이 결혼할 때까지 결혼을 허락할 수 없다고 하자 가베의 양탄자는 점점 어두운 빛으로. 한편, 시인이자 교사인 가베의 삼촌 사야히(Uncle: Abbas Sayah 분)는 식구들과 살기위해 도시 생활을 마감하고 고향으로 돌아와 아이들에게 양탄자 가베를 이루는 빛깔의 의미를 가르쳐주며 살아간다. 그러던 어느날 그는 시냇가에서 카나리아처럼 노래부르는 반려자를 만나 결혼하나 가베의 아버지는 그녀에게 그녀의 어머니가 아이를 낳을 때까지 기다리라며 또한번 결혼을 허락하지 않는다. 결국 가베는 삼촌의 묵인 아래 말을 타고 온 그 기사를 따라 가족으로부터 도망치게 되고 가베의 아버지는 총을 들고 쫓아가서 그들을 쏜다. 노부부가 양탄자 가베를 씻는 장면이 다시 보이고 할머니가 된 가베는 그때 아버지는 도망치는 자신들을 죽이지 않았다고 말한다. 그저 소문일 뿐, 여동생들이 자기처럼 더 이상 늑대의 부름에 대답하지 못하도록 엄포를 놓은 것이라고.
1998	19526		
1998	19074	가타카	SF, 드라마, 스릴러	앤드류 니콜	에단 호크, 우마 서먼	{"하느님이 행하신 일을 보라, 하느님이 굽게 하신 것을 누가 능히 곧게 하겠느냐?" - 전도서 7장 13절 / “우리가 자연을 함부로 바꾸려 하지만 자연도 우릴 바꾸려 할 것이다.” - 윌리암 게리린} 가까운 미래, 우주 항공 회사 가타카의 가장 우수한 인력으로 손꼽히고 있는 제롬 머로우(Vincent/Jerome: 에단 호크 분), 큰 키에 잘생긴 외모, 우주 과학에 대한 탁월한 지식과 냉철함, 그리고 완벽한 우성인자(유전법칙의 우/열성이 아닌 ‘우수한 유전자’을 가르킴)를 갖추고 있다. 토성 비행 일정을 일주일 남겨두고 약간은 흥분을 느끼고 있는 그의 과거는 우주 비행은 꿈도꾸지 못할 부적격자 빈센트 프리만이었다. 부모님의 사랑으로 태어난 신의 아이 빈센트의 운명은 심장 질환에, 범죄자의 가능성을 지니고, 31살에 사망하는 것이었다. 빈센트의 운명에 좌절한 부모는 시험관 수정을 통해 완벽한 유전인자를 가진 그의 동생 안톤을 출산한다. 어린 시절부터 우주에 대한 남다른 관심을 가지고 있던 빈센트는 부모의 만류에도 불구하고, 우주 비행사가 되는 꿈을 펼쳐 나간다. 그러나 성인이 된 후 그는 우주 비행사가 되는 그 어떤 시험이나 면접도 통과하지 못하는 자신의 운명을 발견하고, 집을 나간다. 동생과의 수영 시합 중에 바다 한 가운데서 익사하려는 동생을 구해냈을 때 힘은 육체에서 나오는 것이 아니라 정신에서 나오는 것이다라는 믿음과 자신이 꿈을 간직한 채. 청소부 생활을 전전하던 빈센트는 어느 날 최고의 우주 항공 회사 가타카에서 청소부로 일하게 된다. 그리고 자신의 예견된 미래에 반기를 든 그는, 우주 비행사가 되기 위해 위험한 도박을 시작한다. 유전학적으로 열성인 자에게 가짜 증명서를 파는 DNA 중계인 게르만은 우성인자를 팔려고 하는 유진 머로우와 빈세트를 연결시켜 준다. 유진의 유전학적 우성인자는 빈센트가 인생에 있어 순수하게 원하던 모든 것을 이룰 수 있게 하기 때문이다. 성공을 위해서 빈센트는 피한 방울, 피부 한 조각, 타액으로 인간의 증명을 읽어내는 사회를 속여야만 한다. 물론 쉬운 것은 아니다. 그는 자신의 열성을 감추기 위해 그의 근시안, 유진과 같은 키를 맞추기 위해 고통스럽고 고문같은 수술까지도 견뎌야 했다. 유진 머로우와 빈센트 프리만의 결합을 통해 제롬 머로우는 탄생했다. 그후 당당히 가타카에 입사했고, 가타카에 같이 근무하는 아이린(Irene Cassini: 우마 써먼 분)과 사랑에 빠지는 행운까지 누리게 되는데.
1998	19386	간과 감자	드라마	송일곤		전쟁으로 피폐해진 동유럽의 한 나라. 반군 아벨은 동료들과 함께 벌판에서 총살당한다. 카인은 아벨의 숨이 멈추지 않았음을 발견하고, 반군의 아지트로 옮겨와 수술을 받게 한다. 의사는 회생이 어려우니, 차라리 죽기 전에 간을 다른 환자에게 이식해주고, 대신 감자를 얻기를 권유한다. 동생의 간을 넘겨준 대가로 가족들을 배불리 먹이는 카인 앞에 아벨의 영혼이 나타난다. 제4회 서울단편영화제 작품상 수상. 색감이 뛰어난 단편영화답지 않은 단편영화이다. 성서(창세기 4장)에 나오는 카인과 아벨의 이야기를 현대적으로 해석한 종교적 색채를 띤 영화이다. 송일곤 감독은 서울예전 영화과를 졸업하고, 폴란드 국립영화학교에서 영화연출을 공부했으며 제3회 서울단편영화제 때는 &amp;lt광대들의 꿈&amp;gt으로 우수상을 받기도 했다.
1998	19051		
