year	code	title	genre	directors	actors	story	
1994	16185	개인 교수 2 - 러브 렛슨	드라마	도미니크 오더닌-지라드	마리아나 모건, 레이 가라자	패션 사진작가 로렌은 촬영을 위해 마이애미로 향한다. 그녀는 꾸밈없는, 감각적이고 혁신적인 이미지를 담아오라는 주문을 받았다. 로렌은 사업가 제니퍼와 쿠바인 운전기사 라울의 환영을 받는다. 라울이 떠났을때 로렌의 남편 스테판이 전화를 걸어 바람피운 것을 사과하나 그녀는 받아들일 기분이 아니었다. 로렌은 적당한 모델을 찾지 못한다. 로렌의 생각을 읽은 라울은 그녀를 나이트 클럽으로 데려간다. 그곳에서 로렌은 광란속에서 춤을 추는 한 야성적인 여자를 발견한다. 그녀는 그 정열적인 여자, 마리사를 고용하기로 한다. 로렌은 라울이 개인박물관의 큐레이터라는 걸 알게되고, 그들은 박물관내에서 아름다운 사랑을 나눈다. 로렌은 제니퍼의 전화를 받고 온 스테판의 방문을 받는다. 그를 보고 라울은 마음의 상처를 받는다. 로렌과 라울은 아무도 없는 해변에서 사랑을 나눈다. 로렌은 그들의 사랑만으로는 결혼을 깰수 없다고 한다. 두사람은 섬에서 돌아오고 로렌은 남편이 제니퍼와 은밀한 관계를 가지고 있었다는 것을 깨닫고 자유를 선택해 라울과 함께 떠난다.
1994	16123	거꾸로 가는 여자	범죄, 드라마	오영석	강리나, 남성훈, 남영진	우리 사회에 만연된 물질 만능주의에 경종을 울리려는 것이 이 영화의 기획 의도라고. 또 관객들로 하여금 기업윤리와 사회윤리에 대해 다시한번 생각하게 만든다.명화는 부유층의 외동딸로서 사장 비서실에서 근무하며 미모와 능력으로 많은 재계 인사들과 접촉하게 된다. 그러던 중 사장 아들 배상무와 깊은 관계를 갖게되나 그의 아버지 배사장 또한 흑심을 품고  장명화를 농락한다. 이를 배상무는 장명화를 배신하고 복수심에 불타는 장명화는 라이벌 그룹 회장에게 접근하여 배사장의 기업을 무너뜨리는데 공을 세우고 문회장의 총애를 받게 되고 대가로 요정을 차리게 된다. 그러던 와중 유모선씨의 유언을 통해 자신의 출생 비밀과 부모들의 죽음에 대해 알게 되고 윤회장을 향한 복수를 진행한다. 윤회장은 자신을 궁지로 몰아넣는 자가 장명화임을 깨닫고 그녀를 없애려 하지만 이 사건을 처음부터 추적해온 나기자가 죽음 직전의 장명화를 구출하게 된다. 이 사건으로 장명화는 나기자가 다른 감정이 있음을 깨닫고 그의 진실됨에 사랑의 감정이 싹트게 된다. 결국 궁지에 몰린 윤회장과 그녀의 배다른 동생 상철과 맞닥뜨리게 되고 모든 사실을 알게된 상철은 그녀를 이해하게 되고 윤회장은 모든 것을 잃은 괴로움과 자신의 잘못이 잉태한 혈육의 쌓아온 울분을 듣고 자살로서 삶을 마무리하게 된다. 모든 사실을 알게 되었지만 나기자는 이 사건을 기사화시키는 갓을 포기하고 장명화와의 사랑을 택하게 되는데.
1994	16231	검노		주연평	진보련, 예숙군, 막소총	춤을 춰번 돈으로 아버지와 어렵게 살아가던 무낭은 시집가기 전날 괴한의 습격을 받아 아버지를 잃는다. 시집 또한 그날 몰살되고 고월장이라는 기녀들의 집으로 팔려간다. 사실, 고월장의 여주인인 엽홍과 그녀를 도와 청부살인을 하는 독고는 15년전 무낭의 아버지가 팔아버린 고아들이었다. 엽홍은 원한을 씻기위해 무낭을 괴롭힌다. 당대 권력자인 환관 조공공도 그중 1명이었다. 조공공은 황제의 총애를 받고 있던 이공공을 제거하여 최고의 권력을 장악하기로 결심하고, 이일을 엽홍과 독고가 맡는다. 이공공을 살해한뒤, 독고는 원인 모를 자객들에게 쫓긴다. 독고는 이것이 엽홍과 조공공 짓이라 믿는다. 무낭이 독고를 유혹해 둘사이를 이간질 한 것이다. 엽홍은 결국 독고의 손에 죽게 되고 독고는 무낭이 독을 탄물을 마시고 죽는다. 모든 일은 조공공과 무낭이 꾸민 일이다. 둘은 어려서 절친한 사이였다. 그러나 조공공은 무낭마저 제거하려 한다. 15년전 무낭의 아버지가 그를 내시로 팔아 버렸기 때문이다. 무낭은 혀를 잘리우고 벙어리가 되어 비참하게 살아간다.
1994	17143	게임의 법칙	액션, 느와르	장현수	박중훈, 이경영, 오연수	지방 세차장에서 일하는 용대(박중훈 분)는 영웅이 되고 싶어하는 젊은 청춘. 그를 사랑하는 미용사 태숙(오연수 분). 그들은 멋진 인생을 꿈꾸며 주먹 세계의 대부인 유광천이라는 이름 하나만 들고 서울로 향한다. 서울로 올라오는 기차에서 만난 사기꾼 만수(이경영 분)에게 몽땅 털리고 빈털털이로 유광천을 찾아 전전하던 용대는 급한 김에 태숙을 포주에게 팔아 넘기면서까지 유광천을 찾는다. 우연한 기회에 위기일발의 유광천을 만나 몸을 던져 그를 구출하는 용대는 드디어 유광천의 똘마니가 된다. 호스테스가 된 태숙은 그래도 용대를 사랑한다. 용대에게 내려진 첫 임무는 유광천의 돈을 떼어 먹고 달아난 사기꾼 만수를 잡아 들이는 것. 결국 사기치며 돌아다니던 만수를 잡으며 한단계 한단계 위를 향해 가는 용대. 결국 만수는 다리 한쪽을 잘리는 대가를 치루게 되고 용대에게 책임질 것을 강요하며 용대와 태숙의 주위를 맴돌며 여전히 도박판을 전전하는 밑바닥 인생을 살아간다. 앞뒤 안가리는 용대를 이용하기만하려는 광천파는 조직을 위협하는 김 검사 암살 임무를 용대에게 내리고, 태숙의 임신과 함께 새 삶을 다짐하며 몸을 던지는 용대.  그러나 임무를 완성한 용대를 기다리는 건.
1994	16162	겟어웨이 - 끝없는도주	드라마, 액션	로저 도널드슨	알렉 볼드윈, 킴 베이싱어	닥(Doc McCoy: 알렉 볼드윈 분)은 죄수를 탈출시켜 주는 대가로돈을 받기로 하지만 함정에 빠져 감옥에 가게 된다.그의 아내 캐롤(Carol McCoy: 킴 베신저 분)은 남편의 친구이자두목인 베논(Jack Benyon: 제임스 우즈 분)에게 닥을 보석시켜 달라고 부탁한다.베논은 그 조건으로 캐롤을 유혹하고, 베논의 도움으로 보석된 닥은루디(Rudy Travis: 마이클 매드슨 분)와 한슨(Frank Hansen: 필립 S. 호프만 분)그리고 캐롤과 함께 팀을 구성하여 금고를 턴다.닥은 밖에 대기하고 있던 캐롤과 떠나고, 루디, 한슨과 한적한 장소에서 만나기로 한다.닥과 살인자 루디는 서로 죽이려다 루디가 닥의 총에 맞는다.닥은 베논을 찾아간다. 베논은 닥 앞에서 캐롤을 모욕하고, 둘이 얘기하고 있는 도중 캐롤이 베논을 쏘아 버린다.자기를 위해 은밀한 거래를 할 수 밖에 없었던 아내를 이해하면서도 닥은 남편으로서 분노한다.그러나 둘은 서로에 대한 진정한 사랑을 확인하고 거액의 돈과 함께 멕시코로 도주하지만경찰의 추적으로 목숨을 건 탈출을 시도한다.한편 닥의 총에 맞았던 루디는 목숨은 간신히 건진채 팔에 부상을 당한채 닥과 캐롤을 쫓아다닌다.한편 베논의 부하들도 거액의 돈을 찾아 닥과 캐롤을 계속 추적하던 중 그들과 마주치게 된다.닥과 캐롤은 국경 근처의 조그만 호텔에서 베논의 부하들과, 루디 일행과의 목숨을 건 총격전을 벌인다.
1994	17107	결혼 이야기 2	멜로/로맨스, 코미디	김강노	심혜진, 변우민	결혼 1주년 기념으로 아이를 만들기 위해 낭만적인 여행을 계획했던 선주는 호주 공항에서 얻은 인형 속에 들어있는 마이크로 필름 때문에 영문도 모르고 두사내의 추적을 받는다. 한편 진우는 여행의 목적도 잊은채 해변가에서 미녀들의 각선미 구경에만 정신이 팔려있다. 두사람은 영원한 사랑을 얻고 싶으면 원주민의 성지인 '에이즈락'으로 가라는 말을 듣고 세계에서 제일 크다는 신비의 바위 에이즈락을 찾아나선다. 빨간 스포츠카를 타고 끝없는 사막을 달리는 그들은 마이크로필름을 찾으려는 두사내와 아슬아슬한 위기상황을 연출하지만 결국 에이즈락에 무사히 도착해 영원한 사랑을 다짐한다
1994	17904	계약 커플	멜로/로맨스, 코미디	신승수	이종원, 김혜리	상진(이종원 분)과 혜정(김혜리 분)은 처음 만난 순간부터 서로에게 호감을 느낀다. '결혼은 필요 없다'라는 혜정과 '그렇지 않다'는 상진은 동거하기로 약속한다. 단 혜정의 계약 조건은 섹스는 절대불허라는 것이다. 이 조건에 상진은 동의했지만 속으로는 혜정을 굴복시킬 수 있을 거라고 자신한다. 그런데 이 두사람의 비밀을 알지 못하는 제 3자가 관련되기 시작하면서 상황은 예측할 수 없게 진행되고, 계약 기간이 끝남과 동시에 상진과 혜정은 헤어지기로 합의한다.
1994	16569	고인돌 가족	코미디, 가족	브라이언 레반트	존 굿맨, 릭 모라니스, 엘리자베스 퍼킨스	플린스톤(Fred Flintstone: 존 굿맨 분)은 자상하고 착한 사람이다. 그의 친구 바니(Barney Rubble: 릭 모라니스 분)와 함께 일하던 어느날 그 회사의 부사장 클리프(Cliff Vandercave: 카일 맥라클란 분)로부터 중역을 뽑는다는 발표를 듣고 둘은 시험에 응시하게 된다. 자식이 없는 바니와 그의 아내 베티(Betty Rubble: 로지 오도넬 분)가 경제적으로 어렵다는 것을 알게된 플린스톤은 그의 아내 몰래 모아둔 돈을 바니에게 주어 바니와 베티는 아들을 입양하게 된다. 시험을 치룬 날 바니는 플린스톤이 시험을 못본 사실을 눈치채고 자신의 답안지와 바꿔치기를 한다. 그결과 그는 수석으로 합격하여 부사장으로 임명되는데 그때부터 플린스톤은 지위와 돈의 위력에 눈이 멀어 우정에도 금이 가게 된다. 최하점수를 받아 해고를 당한 바니는 플린스톤의 집에서 신세를 지지만 곧 그들은 쫓겨나고 만다. 그때 비로서 친구간의 사랑을 깨달은 플린스톤의 아내 윌마(Wilma Flintstone: 엘리자베스 퍼킨스 분)는 갑자기 변한 자신의 남편을 떠나 친정으로 가버린다. 친구와 가족을 잃은 그는 클리프의 음모에 착복자로 몰려 피해다니는 딱한 신세가 된다. 그러나 윌마가 남편을 누명에서 벗어나도록 도와준다. 그뒤 플린스톤은 누명을 벗게 되고 바니와의 우정도 되찾게 된다.
1994	26950	골든 게이트	범죄, 드라마	존 매든	맷 딜런, 조안 첸, 브루노 커비	1952년 법학과를 갓 졸업한 젊고 패기에 찬 FBI요원 케빈 워커(Kevin Walker: 맷 딜런 분)은 미정부의 공산주의자로 추정되는 자들을 색출하는 임무를 띠고 동료인 론 피텔리(Ron Pirelli: 브루노 컬비 분)와 차이나타운에 잠입한다. 한편 워커는 차이나타운내의 공산당 요지인 브로드웨이 나단이라는 곳에서 묘령의 아름다운 금발미녀 신시아(Cynthia: 테리 폴로 분)를 만난다. 워커는 그녀와의 만남에서 그녀가 던진 한마디에  사로잡힌다. '법이나 정의를 믿는가?'. 워커는 차이나타운에서 빈민들을 위한 기금모금 캠페인을 벌이고 있는 청소부 첸정 송(Chen Jung Song: Tzi Ma 분)을 주목한다. 10년형의 감옥생활을 했던 송은 다시 워커에게 의심을 받자 자신이 중국인이기에 당해야 했던 고통과 불행을 그에게 하소연한다. 법학대학에 다니는 딸 마릴린(Marilyn: 조안 첸 분)은 아버지와 떨어져 있었기에 그의 불행했던 과거에 대해선 전혀 알지 못한다.  워커는 그의 또다른 범죄를 막기위해 자신을 변호사로 위장하고 마릴린에게 접근, 친하게 되고 결국 두사람은 사랑에 빠진다. 그러나 워커의 정체가 탄로나자 분노에 찬 마릴린은 아버지의 복수를 결심하고 워커에 맞서 공산당 비밀단체에 가담하여 활발한 활동을 한다. 하지만 피할 수 없는 사랑의 운명에 사로잡힌 워커는 끝까지 그녀를 도와주며 자신을 희생한다.
1994	26932	골든 볼	드라마	비가스 루나	하비에르 바르뎀, 마리아 드 메데이로스, 마리벨 베르두	남아프리카에서 군대 생활을 하는 베니토(Benito Gonzalez: 자비에 바뎀 분)와 미구엘은 제대하여 스페인에 돌아가 큰 사업을 할 꿈을 꾼다. 그러나 베니토는 그의 애인 리타(Rita: 엘리사 토아티 분)가 미구엘과 사랑에 빠진 것에 격분하여 스페인에서 제일 높은 빌딩의 소유주가 되겠다는 야망을 품고 도시로 진출한다. 수단과 방법을 가리지 않고 성공을 위해 노력하는 그는, 그 과정에서 부유한 부동산 업자의 딸과 결혼하여 야망의 빌딩을 세우기 시작하지만 과거에 만났던 여인들과 교통사고의 여파로 불구가 되어 결국 자신의 운명을 한탄하게 한다.
1994	17490	과외 수업	드라마	마이클 젠킨스	클로디아 카번, 알렉스 디미트리아디스	제자와 여선생의 사랑을 그린 호주산 청춘물. 93년 몬트리올 영화제 각본상 수상. 오스트레일리아 어느 지방 도시의 교외. 크리스티나는 22살된 그 고장의 고등학교 교사. 그리고 닉은 17살 된 그녀의 제자이다. 크리스티나는 모든 걸 갖추고 있어 부러울 것 없는 것처럼 보인다. 대학도 졸업했고, 고등학교 교사로서 부유한 부모 밑에서 풍족한 생활을 즐기며, 전도유망한 청년 실업가인 디미트리와 약혼도 했다. 그러나 그녀는 자기의 모국인 그리스의 문화와 오스트레일리아 생활 방식의 차이에서 오는 심리적 부담을 안고 살아가고 있다. 한편 닉 또한 그리스계 호주인으로 한때 그리스의 축구대표 출신이지만 지금은 공장 노무자인 홀아버지와 함께 살면서 축구에 대한 열정에 사로잡힌 소년이다. 그의 아버지는 공부는 제쳐놓고 축구에 미친 아들의 장래 문제로 걱정이 태산같다. 같은 그리스계인 선생 크리스티나의 학생들을 향한 애정어린 각별한 가르침에 닉은 마음이 끌리기 시작한다. 그러나 크리스티나는 그의 접근을 무시하고 만다. 결혼을 앞두고 열린 파티에서 충동질을 하는 친구의 말에 귀가 솔깃해지고 그녀의 마음이 닉에게 열리기 시작한다. 얼마있지 않아 유럽으로 여행을 떠나는 친구의 아파트를 빌려서 둘만의 시간을 가지게 되고 이들은 짧은 시간에 가까와 진다. 인정받지 못하고 있던 학교 축구부가 크리스티나의 노력으로 정식으로 결성되고 크리스티나가 코치를 맡게 되자 이들은 더욱 가까와진다. 또한 크리스티나는 방과후에 닉에게 과외수업을 해주어 그의 성적이 몰라보게 향상된다. 그들은 연령의 차이에도 불구하고 더욱 가까워지고 크리스티나의 마음은 모든 걸 돈으로 계산하는 물질주의자며, 고압적인 약혼자 디미트리에게서 멀어져 간다. 그들의 관계가 지역사회와 학교에서 문제가 되자, 크리스티나는 학교에 사직서를 제출하고 미국의 대학원에 진학하기로 결심한다.  닉 또한 축구에 인생을 걸기로 하고 축구클럽의 테스트를 받아 합격한다. 두 사람은 서로의 사랑을 확인하며, 크리스티나의 학업이 끝나는 2년후에 재회할 것을 다짐한다.
1994	16501	광동오호	코미디	이력지	앨런 탐, 종진도	토해륜 등 다섯명의 젊은이들은 공동의 친구 소화의 연락을 받고 광동으로 달려오지만, 소화는 원대인에게 투옥된 후였다. 다섯은 소화가 남긴 편지로, 원대인의 집에 국보가 감추어져 있다는 것을 알고, 원대인을 침입할 계획을 짠다. 계획에 따라 종인걸이 손중신이 이끄는 혁명당원의 배신자가 되어 원대인에게 접근, 그의 수하가 된다. 원대인의 동생 린이 일본군에게 수모를 당할 뻔 한것을, 우연히 본 인걸은 그녀를 구해준다. 그러나 오빠의 집에서 인걸을 보았을때, 린은 그를 알아보지 못하고, 친일파라고 경멸한다. 한편, 인걸이 국보를 찾지 못하자, 이번에는 토륜을 내세워, 린을 구한 혁명당원이라 칭하고, 린을 통해 정보를 알아내려 하지만 역시 실패하고 만다. 다섯은 물리적인 힘으로 원대인의 집에 쇄도해, 린의 도움으로, 원대인을 배후조종하던 일본인을 무찌르고 원대인의 밀실로 들어간다. 그러나 거기엔 그들이 원하던 보물이 아닌 진짜 손중신이 갇혀있었다. 손중신을 구출한 다섯은 손중신을 도와 혁명전선에 뛰어들어 맹활약, '광동오호'란 칭호를 얻는다.
1994	62523	광란의 168시간			아덴 영, 조 카리데스	
